SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0038665,TREATS,C0206245
C0055015,TREATS,C1263758
C0038665,TREATS,C1318973
C0038666,TREATS,C0004623
C0724548,TREATS,C0001144
C0038670,TREATS,C0269398
C0038670,TREATS,C0004623
C0038670,TREATS,C0027609
C0038670,TREATS,C0009770
C0038670,TREATS,C0010043
C0108124,TREATS,C0013447
C0038670,TREATS,C0022073
C0038670,TREATS,C0036508
C0040864,TREATS,C0040592
C0038670,TREATS,C0042164
C0282259,TREATS,C0042998
C0038670,TREATS,C0162627
C0038670,TREATS,C0041321
C0038670,TREATS,C0729587
C0038675,TREATS,C0004623
C0132512,TREATS,C0007947
C2920417,TREATS,C0008513
C0025859,TREATS,C0009324
C0038675,TREATS,C0014347
C0137996,TREATS,C0024530
C0055373,TREATS,C0025294
C0612688,TREATS,C0028242
C0012322,TREATS,C0029882
C0038675,TREATS,C0030705
C0038675,TREATS,C0037299
C0038675,TREATS,C0040558
C0038675,TREATS,C0040560
C0038675,TREATS,C0040592
C0038675,TREATS,C0042029
C0038675,TREATS,C0162526
C1722267,TREATS,C1720498
C0038679,TREATS,C0393571
C0038679,TREATS,C1535939
C0288165,TREATS,C0013371
C0006168,TREATS,C0042029
C0038687,TREATS,C0032993
C0038687,TREATS,C0085426
C0038687,TREATS,C0153193
C0038687,TREATS,C0520775
C0038687,TREATS,C0577708
C0038687,TREATS,C2349261
C0038687,TREATS,C0729524
C0038687,TREATS,C0729586
C0038689,COEXISTS_WITH,C0043047
C0038689,TREATS,C0004623
C0038689,TREATS,C2937222
C3898565,TREATS,C0008677
C0038689,TREATS,C0009770
C0038689,TREATS,C0272285
C2726834,TREATS,C0014347
C0038689,TREATS,C0026946
C0038689,TREATS,C0018022
C0038689,TREATS,C0029882
C0282471,TREATS,C0030705
C0038689,TREATS,C0033740
C0055389,TREATS,C0040558
C0076189,TREATS,C0042029
C4519300,TREATS,C0271429
C0038689,TREATS,C0340375
C0038689,TREATS,C0577708
C0038689,TREATS,C1527383
C0031862,TREATS,C0729524
C0038689,TREATS,C0026393
C0038689,TREATS,C0856695
C5420915,TREATS,C1535939
C0038702,TREATS,C0042998
C0038702,TREATS,C1328504
C0038710,TREATS,C0011608
C0038710,TREATS,C0030805
C0038710,TREATS,C0085652
C0038720,COEXISTS_WITH,C0043047
C0038722,TREATS,C0042267
C0225326,TREATS,C0042998
C0040373,TREATS,C0085423
C0038722,TREATS,C0085426
C0038734,COEXISTS_WITH,C0014442
C0031434,COEXISTS_WITH,C0033684
C0038734,COEXISTS_WITH,C0043047
C0038734,INHIBITS,C0014442
C0038734,INTERACTS_WITH,C0014442
C0038734,INTERACTS_WITH,C0018026
C0038734,INTERACTS_WITH,C0033684
C0038734,STIMULATES,C0014442
C0014485,STIMULATES,C0040549
C0038738,INHIBITS,C0014442
C0038739,INTERACTS_WITH,C0253355
C0038742,TREATS,C0002962
C0032952,TREATS,C0010068
C0038742,TREATS,C0018099
C0038742,TREATS,C0027051
C0038742,TREATS,C0268108
C0038742,TREATS,C0343500
C0022233,TREATS,C0004623
C0038745,TREATS,C0007947
C0038745,TREATS,C0008149
C0770891,TREATS,C0009770
C0038745,TREATS,C0024535
C2726929,TREATS,C0025294
C0038745,TREATS,C0026946
C0282242,TREATS,C0028242
C0038745,TREATS,C0029882
C0282303,TREATS,C0033740
C0038745,TREATS,C0040592
C0038745,TREATS,C0042029
C0006403,TREATS,C0080107
C0301329,TREATS,C0271429
C0038745,TREATS,C0039128
C0038745,TREATS,C0025281
C0038746,TREATS,C0004623
C4505936,TREATS,C0008149
C0038746,TREATS,C0010043
C0038746,TREATS,C0026946
C0038746,TREATS,C0003123
C0036444,TREATS,C0029882
C0721688,TREATS,C0033740
C0038746,TREATS,C0040592
C0038746,TREATS,C0042029
C0038746,TREATS,C0003855
C0038753,TREATS,C0015859
C0051235,COEXISTS_WITH,C0043047
C0038760,COEXISTS_WITH,C0768119
C0038760,INHIBITS,C0007028
C0038760,TREATS,C0741926
C0038760,TREATS,C0034693
C0038761,TREATS,C0027877
C0061275,AUGMENTS,C1256369
C0038766,TREATS,C1275126
C0038766,TREATS,C0001857
C0038766,TREATS,C0011860
C0038766,TREATS,C0020615
C0004855,TREATS,C0030705
C0038766,TREATS,C0241863
C0038774,COEXISTS_WITH,C0009131
C0038774,COEXISTS_WITH,C0033684
C0596110,COEXISTS_WITH,C0043047
C0038774,TREATS,C0001144
C0038774,TREATS,C0033860
C0038774,TREATS,C0035854
C0038774,TREATS,C0264492
C0038777,AUGMENTS,C0334221
C0038792,TREATS,C0003868
C0038792,TREATS,C0149911
C0038792,TREATS,C0339968
C1509560,TREATS,C0021368
C0038792,TREATS,C0029408
C0038792,TREATS,C0030705
C0038792,TREATS,C0010606
C0038792,TREATS,C0037011
C0038792,TREATS,C0038013
C0700470,TREATS,C0039503
C0038792,TREATS,C1568272
C0038803,INHIBITS,C1414461|2099
C1445426,TREATS,C0030705
C0038803,TREATS,C0034493
C0770737,TREATS,C0036341
C0038818,PREVENTS,C0796664
C0002607,PREVENTS,C0038814
C0006632,ASSOCIATED_WITH,C0175677
C0038836,ASSOCIATED_WITH,C0699748
C0038836,AUGMENTS,C0007634
C0018026,AUGMENTS,C0027950
C0038836,AUGMENTS,C0162524
C0038836,AUGMENTS,C0024262
C0032207,COEXISTS_WITH,C0043317
C0016911,INHIBITS,C0010749
C0038836,INHIBITS,C0010754
C0039738,INHIBITS,C0028128
C0007009,INHIBITS,C0038838
C0013852,INTERACTS_WITH,C0020281
C0038836,INTERACTS_WITH,C0028128
C0038836,STIMULATES,C0039654
C0038838,ASSOCIATED_WITH,C0349636
C0038838,ASSOCIATED_WITH,C0012634
C0038838,ASSOCIATED_WITH,C0242606
C0038838,AUGMENTS,C0031939
C0038838,COEXISTS_WITH,C0000379
C0209338|6351,COEXISTS_WITH,C0007367
C0038838,COEXISTS_WITH,C1135843
C0038838,COEXISTS_WITH,C4045497
C0038838,DISRUPTS,C0023775
C0038838,DISRUPTS,C0162524
C0038838,DISRUPTS,C0162638
C0038838,INHIBITS,C0239059
C0038838,INHIBITS,C0003402
C0003410,INHIBITS,C0007367
C0038838,INHIBITS,C1832027
C0038838,INHIBITS,C0020281
C0038838,INHIBITS,C0024643
C0038838,INHIBITS,C0028128
C0038838,INHIBITS,C0038836
C0663914,INHIBITS,C0162772
C0038838,INTERACTS_WITH,C1445424
C0038838,INTERACTS_WITH,C0007634
C0031686,INTERACTS_WITH,C0020281
C0038838,INTERACTS_WITH,C0038836
C0038838,INTERACTS_WITH,C0162772
C0038838,PREVENTS,C0035126
C0038838,PREVENTS,C0013221
C0038838,PREVENTS,C0242606
C0038838,PRODUCES,C0020281
C0038838,PRODUCES,C0054222
C0038838,PRODUCES,C0162772
C0038838,STIMULATES,C0000379
C0038838,STIMULATES,C0003402
C0038838,STIMULATES,C0384570|2688|8836
C0038838,STIMULATES,C0035286
C0080113|5925,STIMULATES,C0020281
C3252089,STIMULATES,C0023775
C0937609,STIMULATES,C0024643
C0038838,STIMULATES,C0162772
C0038838,TREATS,C0008059
C0038838,TREATS,C0009932
C0038838,TREATS,C0014834
C0038838,TREATS,C0026809
C0038838,TREATS,C0030705
C0038838,TREATS,C0024660
C0038838,TREATS,C0241863
C0038838,TREATS,C0242606
C0038842,TREATS,C0008059
C0038842,TREATS,C0030705
C0043084,COEXISTS_WITH,C0033421
C0038847,TREATS,C0021294
C0038847,TREATS,C0021270
C0038856,INTERACTS_WITH,C0007634
C0036770,INTERACTS_WITH,C0039194
C0066801,DISRUPTS,C0018270
C0038880,INHIBITS,C1366832|51761
C0038880,TREATS,C0870602
C0038880,TREATS,C0041228
C0038897,TREATS,C1516213
C0038899,TREATS,C0870602
C0038901,TREATS,C0728836
C0038901,TREATS,C0870602
C0038902,TREATS,C0175989
C0038902,TREATS,C0043210
C0038903,TREATS,C0030705
C0038904,TREATS,C0008059
C0038904,TREATS,C0870602
C0038910,TREATS,C0259931
C0038913,TREATS,C0206193
C0038941,COEXISTS_WITH,C0035648
C0038951,USES,C0026336
C0038951,USES,C0032520
C0681935,USES,C0087111
C0008976,USES,C0184047
C0681865,USES,C0543467
C0038951,USES,C0185051
C0038951,USES,C1139730
C0038951,USES,C0192289
C0038960,INTERACTS_WITH,C0597177
C0038968,TREATS,C0030705
C0186256,TREATS,C0332853
C0038969,TREATS,C0008059
C0038969,TREATS,C0012984
C0038969,TREATS,C0030705
C0038969,TREATS,C0032797
C0038969,TREATS,C0039011
C0038969,TREATS,C0332853
C0038969,USES,C0005978
C0038969,USES,C0024763
C0182158,USES,C0024940
C0039003,TREATS,C0450068
C0457368,TREATS,C0020458
C0039038,TREATS,C0729772
C0039038,TREATS,C0013100
C0039038,TREATS,C0871463
C0039038,TREATS,C0034693
C0039038,TREATS,C0085612
C0039038,USES,C0244713
C0039038,USES,C0243264
C0039040,USES,C0017628
C0039052,TREATS,C0337680
C0220987,ASSOCIATED_WITH,C0026882
C0039082,ASSOCIATED_WITH,C0206530
C0039082,COEXISTS_WITH,C0000768
C0039082,COEXISTS_WITH,C0002395
C0039082,COEXISTS_WITH,C5419807
C0039082,COEXISTS_WITH,C0009566
C0039082,COEXISTS_WITH,C0011206
C0039082,COEXISTS_WITH,C0012634
C0039082,COEXISTS_WITH,C0014544
C0039082,COEXISTS_WITH,C0015967
C0039082,COEXISTS_WITH,C0018801
C1536085,COEXISTS_WITH,C0020538
C0039082,COEXISTS_WITH,C0024141
C0039082,COEXISTS_WITH,C0026769
C0039082,COEXISTS_WITH,C0027651
C0039082,COEXISTS_WITH,C0028754
C0039082,COEXISTS_WITH,C0030567
C0039082,COEXISTS_WITH,C0013146
C0039082,COEXISTS_WITH,C0175677
C0001627,COEXISTS_WITH,C0221198
C0242676,COEXISTS_WITH,C0277785
C0729353,COEXISTS_WITH,C0311392
C0006277,COEXISTS_WITH,C0497327
C0039082,COEXISTS_WITH,C0032617
C0039082,COEXISTS_WITH,C5203670
C0039103,COEXISTS_WITH,C0003873
C0039103,COEXISTS_WITH,C0029408
C0039142,TREATS,C0030705
C0039142,USES,C0013227
C0039142,USES,C0034513
C0039144,COEXISTS_WITH,C0152240
C0039144,COEXISTS_WITH,C0036439
C0039194,INTERACTS_WITH,C0085401
C0039194,INTERACTS_WITH,C0008905
C0039194,INTERACTS_WITH,C0003315
C0085262,INTERACTS_WITH,C0004561
C0039194,INTERACTS_WITH,C0007634
C0039194,INTERACTS_WITH,C0737240
C0039194,INTERACTS_WITH,C0018894
C0036387,INTERACTS_WITH,C0021027
C0039194,INTERACTS_WITH,C0021740
C0039194,INTERACTS_WITH,C0021756
C0039194,INTERACTS_WITH,C0021758
C0598800,INTERACTS_WITH,C0022567
C0027836,INTERACTS_WITH,C0022688
C0039194,INTERACTS_WITH,C0024264
C0039194,INTERACTS_WITH,C0024432
C0039194,INTERACTS_WITH,C0024518
C0039194,INTERACTS_WITH,C0026473
C1268443,INTERACTS_WITH,C0027950
C0039194,INTERACTS_WITH,C0030956
C0039194,INTERACTS_WITH,C0949656
C0039194,INTERACTS_WITH,C0215825
C0039194,INTERACTS_WITH,C0034790|6962
C0022686,INTERACTS_WITH,C0039195
C0039194,INTERACTS_WITH,C0596995
C0039194,INTERACTS_WITH,C2366367
C0039194,INTERACTS_WITH,C0085295
C3179121,INTERACTS_WITH,C0167627|959
C0039194,INTERACTS_WITH,C0221284
C0600531,INTERACTS_WITH,C0225336
C0039194,INTERACTS_WITH,C0242633
C0026473,INTERACTS_WITH,C0312737
C0039194,INTERACTS_WITH,C0039215
C0007600,INTERACTS_WITH,C0431085
C0039194,INTERACTS_WITH,C1332709|940
C0039194,INTERACTS_WITH,C1332714|920
C0039194,INTERACTS_WITH,C1367471|926
C0598117,INTERACTS_WITH,C1413206|930
C0039194,PRODUCES,C0003241
C0039194,PRODUCES,C0003320
C0039194,PRODUCES,C0015879
C0039194,PRODUCES,C0017337
C0009013,PRODUCES,C0017968
C0039194,PRODUCES,C0019630
C0039194,PRODUCES,C0021027
C0206131,PRODUCES,C0021740
C0039194,PRODUCES,C0021740|3458
C0039194,PRODUCES,C0021745
C0039194,PRODUCES,C1367342|7015
C0039194,PRODUCES,C0021756
C0039194,PRODUCES,C0021756|3558
C0039194,PRODUCES,C4733463
C0039194,PRODUCES,C0021758
C0039194,PRODUCES,C0082926
C0039194,PRODUCES,C0216231
C0039194,PRODUCES,C0021760
C0022567,PRODUCES,C0024297
C0039194,PRODUCES,C0065661
C0682638,PRODUCES,C0034788
C0039194,PRODUCES,C0010798|9360
C0039194,PRODUCES,C0795577
C0039194,PRODUCES,C0034819
C0039194,PRODUCES,C0019053
C0039194,PRODUCES,C0040690
C0039194,PRODUCES,C3658706
C0312737,PRODUCES,C0061878|3002
C0018183,PRODUCES,C0070410
C1135918,PRODUCES,C0079189
C0039194,PRODUCES,C0079460
C1517631,PRODUCES,C0079460|1437|3918
C0039194,PRODUCES,C0080222|7040
C0039194,PRODUCES,C0085246
C0039194,PRODUCES,C0085247
C0039194,PRODUCES,C0085295
C0039194,PRODUCES,C0085424
C0039194,PRODUCES,C0108788
C0039194,PRODUCES,C0111208
C0039194,PRODUCES,C0123759
C0039194,PRODUCES,C0167627|959
C0039194,PRODUCES,C0214743
C0039194,PRODUCES,C0002272
C0039194,PRODUCES,C0282554
C0039194,PRODUCES,C0384648
C0039194,PRODUCES,C0008864
C0039194,PRODUCES,C4238106
C0039194,PRODUCES,C0597357
C0039194,PRODUCES,C0058836
C0039194,PRODUCES,C0054450
C0001280,PRODUCES,C0961814
C0031760,PRODUCES,C0962190
C0039194,PRODUCES,C5561491
C0039194,PRODUCES,C1332709|940
C0039194,PRODUCES,C1332712|960
C0206116,PRODUCES,C1332714|920
C0039194,PRODUCES,C1367471|926
C0039194,PRODUCES,C0052897
C0039194,PRODUCES,C1456820|7124
C0039194,PRODUCES,C0028953
C0039194,PRODUCES,C0123242|2208
C0039194,PRODUCES,C0034804
C0039194,PRODUCES,C4039583
C0039195,INTERACTS_WITH,C1148382
C0039195,INTERACTS_WITH,C0221284
C1328818,INTERACTS_WITH,C0431085
C0039195,PRODUCES,C0021740
C0039198,INTERACTS_WITH,C0007634
C0039198,INTERACTS_WITH,C0039194
C0039198,PRODUCES,C0079189
C0039198,PRODUCES,C0085295
C0039215,PRODUCES,C0021740
C0039215,PRODUCES,C0021756
C0039215,PRODUCES,C0021758
C0039215,PRODUCES,C1317554
C0039215,PRODUCES,C1336636|7099
C0039215,PRODUCES,C0384648
C0039231,COEXISTS_WITH,C0232201
C0039241,TREATS,C0034715
C0039245,INHIBITS,C0001044
C0039245,TREATS,C0002395
C0022634,TREATS,C0030705
C0039245,TREATS,C0024398
C0039266,TREATS,C0004623
C0039267,TREATS,C0032227
C0039267,TREATS,C0032326
C0039286,AUGMENTS,C0018270
C0039286,AUGMENTS,C0034865
C0039286,DISRUPTS,C1523298
C0012093,DISRUPTS,C0018270
C0039286,DISRUPTS,C0596290
C5209933,DISRUPTS,C0598934
C0085228,INHIBITS,C0033634
C0039286,INHIBITS,C0034804
C0039286,INTERACTS_WITH,C0014912
C0039286,INTERACTS_WITH,C1564799
C0039286,INTERACTS_WITH,C0029112
C0039286,INTERACTS_WITH,C0034804
C0031007,PREVENTS,C0006142
C0039286,STIMULATES,C0772294
C0039286,TREATS,C0006142
C0700473,TREATS,C0006826
C0039286,TREATS,C5237193
C0039286,TREATS,C0007124
C0039286,TREATS,C0012634
C0039286,TREATS,C0042900
C0172907,TREATS,C0019204
C0039286,TREATS,C0035950
C0039286,TREATS,C0027627
C0039286,TREATS,C0677725
C0073393,TREATS,C0030297
C0039286,TREATS,C0030705
C0039286,TREATS,C0025517
C0039286,TREATS,C0034693
C0073999,TREATS,C0043210
C0039286,TREATS,C0278488
C0039286,TREATS,C0220654
C0039286,TREATS,C0678222
C0039286,TREATS,C0877373
C0039286,TREATS,C0010823
C0039286,TREATS,C1458155
C0727538,TREATS,C1562312
C0301329,TREATS,C2938924
C0039286,TREATS,C3163805
C3467842,USES,C0001551
C0039290,COEXISTS_WITH,C0017428
C0039290,COEXISTS_WITH,C0037473
C0039333,TREATS,C0205847
C0039333,TREATS,C0008059
C0039333,TREATS,C0150775
C0919636,TREATS,C0030567
C0039333,TREATS,C0030705
C0597750,TREATS,C0036341
C0039343,TREATS,C0030705
C0039343,USES,C3898884
C0039343,USES,C0014245
C0110462,INTERACTS_WITH,C0005390
C0205996,TREATS,C0007450
C0039350,TREATS,C0012984
C0039350,TREATS,C0034705
C0039350,TREATS,C0741926
C0039350,TREATS,C0034693
C0039446,COEXISTS_WITH,C0039445
C0039451,USES,C0021102
C0039468,TREATS,C0011581
C0039468,TREATS,C0021603
C0039468,TREATS,C0030319
C0039468,TREATS,C0917801
C0235946,COEXISTS_WITH,C0032533
C0038288,TREATS,C0008059
C0039505,TREATS,C0030705
C0039505,TREATS,C0006035
C0002928,TREATS,C5399759
C0039512,TREATS,C0279000
C0039512,TREATS,C0023449
C0039512,TREATS,C0278506
C0039512,TREATS,C0030705
C0039512,TREATS,C0278497
C0005025,TREATS,C0004096
C0039542,TREATS,C0006277
C0039542,TREATS,C0008059
C0039542,TREATS,C0342731
C3536926,TREATS,C0022876
C0039542,TREATS,C0030705
C0039542,TREATS,C0033774
C3536707,TREATS,C0034067
C2266953,TREATS,C0152030
C0039542,TREATS,C0085576
C0039543,TREATS,C0020443
C0039548,TREATS,C0001588
C0039548,TREATS,C0870646
C0039548,TREATS,C0030705
C0039561,COEXISTS_WITH,C0028910
C0039593,USES,C0001701
C0206034,USES,C0005971
C0008972,USES,C0005978
C0206012,USES,C0009813
C0039593,USES,C0012682
C0039593,USES,C0013778
C0039593,USES,C0020311
C0683963,USES,C0020944
C0039593,USES,C0021102
C0282460,USES,C0021107
C0039593,USES,C0024047
C0039593,USES,C0026336
C0039593,USES,C1449573
C0039593,USES,C1289878
C0039593,USES,C0032520
C0039593,USES,C0035028
C0282461,USES,C0035139
C0039593,USES,C0199451
C0039593,USES,C0040597
C0039593,USES,C0549176
C0039593,USES,C0042196
C0039593,USES,C0079318
C0039593,USES,C0087111
C0039593,USES,C0152054
C0039593,USES,C1706912
C0039593,USES,C0162788
C0039593,USES,C0162789
C0150100,USES,C0175721
C0039593,USES,C0175723
C0039593,USES,C0593428
C1510568,USES,C0179038
C0039593,USES,C0180153
C0039593,USES,C0180459
C0039593,USES,C0180572
C0039593,USES,C0180600
C0039593,USES,C1444765
C0039593,USES,C0180749
C0039593,USES,C0725066
C0039593,USES,C0180860
C0039593,USES,C0181209
C0681873,USES,C0181264
C0039593,USES,C0181427
C0039593,USES,C0181620
C0039593,USES,C0181904
C0039593,USES,C0182158
C0039593,USES,C0182315
C0872303,USES,C0182338
C0039593,USES,C2825203
C0039593,USES,C0182537
C0150097,USES,C0182555
C0039593,USES,C0183054
C0887961,USES,C0183065
C0039593,USES,C0183210
C0039593,USES,C0183427
C1515657,USES,C0183441
C0039593,USES,C0006856
C0920472,USES,C0183828
C0013175,USES,C0183894
C0039593,USES,C0183940
C0039593,USES,C1139855
C0039593,USES,C0184304
C0039593,USES,C0185115
C0031928,USES,C0242574
C0039593,USES,C0243077
C1519941,USES,C0262878
C0039593,USES,C0279023
C0039593,USES,C0281185
C0870625,USES,C0281187
C0039593,USES,C0180883
C0596723,USES,C0349707
C0039593,USES,C0392223
C0681925,USES,C0441509
C1510568,USES,C0444330
C0039593,USES,C1880002
C0681873,USES,C0450442
C0039593,USES,C0456171
C0681841,USES,C0491832
C0039593,USES,C0491941
C0039593,USES,C0543467
C0039593,USES,C0557033
C1709323,USES,C0565514
C0039593,USES,C2931151
C0039593,USES,C1516514
C0039593,USES,C0600528
C0039593,USES,C0600596
C0039593,USES,C0687640
C0039593,USES,C0700282
C0010995,USES,C0728940
C0039593,USES,C3649547
C0039593,USES,C0750122
C1510810,USES,C0752248
C0681867,USES,C0857127
C0039593,USES,C0181797
C0039593,USES,C0887842
C0039593,USES,C0887905
C0039593,USES,C0086510
C0039593,USES,C0182476
C0039593,USES,C1258018
C0039593,USES,C0175722
C0039593,USES,C0396849
C1709323,USES,C1293107
C0039593,USES,C1293130
C0039593,USES,C0017134
C0039593,USES,C1533685
C0039597,PRODUCES,C0039601
C0039600,TREATS,C1458155
C0039600,TREATS,C3163805
C0039601,ASSOCIATED_WITH,C0556346
C0039601,ASSOCIATED_WITH,C0042548
C0039601,ASSOCIATED_WITH,C0011860
C0039601,ASSOCIATED_WITH,C0008679
C0039601,ASSOCIATED_WITH,C0021655
C0039601,ASSOCIATED_WITH,C0028754
C4255551,ASSOCIATED_WITH,C0032460
C0039601,ASSOCIATED_WITH,C0242350
C0039601,ASSOCIATED_WITH,C0037286
C0039601,ASSOCIATED_WITH,C0745130
C0039601,ASSOCIATED_WITH,C0037771
C0076705,AUGMENTS,C0001807
C0039601,AUGMENTS,C0814002
C0039601,COEXISTS_WITH,C0014912
C0039601,DISRUPTS,C0599702
C0039601,INTERACTS_WITH,C0002844
C0039601,INTERACTS_WITH,C2713074
C0039623,INTERACTS_WITH,C0014912
C0072869,INTERACTS_WITH,C0014939
C5421024,INTERACTS_WITH,C0018061
C0039601,INTERACTS_WITH,C0034786|367
C0039865,INTERACTS_WITH,C0036883
C0700481,INTERACTS_WITH,C0038148
C0039601,INTERACTS_WITH,C0038317
C0039601,STIMULATES,C0017720
C0039601,STIMULATES,C0218694
C0064165,STIMULATES,C0023610|2796
C0039601,STIMULATES,C0243044
C0039607,TREATS,C0001675
C0039601,TREATS,C0085979
C0039601,TREATS,C0008059
C0039601,TREATS,C0009462
C0057420,TREATS,C0010417
C0039601,TREATS,C0011860
C0039601,TREATS,C0012984
C0039601,TREATS,C0018557
C4293264,TREATS,C0020114
C0076188,TREATS,C0020594
C0039601,TREATS,C0035920
C0039601,TREATS,C0020635
C0039601,TREATS,C0021359
C0039601,TREATS,C2751492
C0039601,TREATS,C0024400
C0039601,TREATS,C0025266
C0039601,TREATS,C0026447
C0039601,TREATS,C0005680
C0039601,TREATS,C0028754
C0039601,TREATS,C0030705
C0039601,TREATS,C0032460
C0039601,TREATS,C0034012
C0039601,TREATS,C0025932
C0039601,TREATS,C0024660
C0039601,TREATS,C0035950
C0039601,TREATS,C0043210
C0012963,TREATS,C0086287
C0039601,TREATS,C0008942
C0039601,TREATS,C1276801
C4726831,TREATS,C0205653
C0039601,TREATS,C0237401
C0039601,TREATS,C3824904
C0039601,TREATS,C0242350
C0039601,TREATS,C0085315
C0039601,TREATS,C3698411
C0039601,TREATS,C0376358
C0039601,TREATS,C0558141
C3642425,TREATS,C0599755
C0033508,TREATS,C0600142
C0039601,TREATS,C0085112
C0039601,TREATS,C0870221
C0039601,TREATS,C1553362
C0039601,TREATS,C0037179
C0039601,TREATS,C1319065
C2936870,TREATS,C1457887
C0725616,TREATS,C1458155
C0039601,TREATS,C0038354
C0257343,TREATS,C0010417
C0039607,TREATS,C0002831
C0002679,TREATS,C0022735
C0039607,TREATS,C0030362
C1289972,TREATS,C0034012
C0039607,TREATS,C0034693
C5207169,TREATS,C0086287
C0039607,TREATS,C0151721
C0039607,TREATS,C0001139
C0039607,TREATS,C0027830
C0039607,TREATS,C1562029
C0039619,TREATS,C0085243
C0039623,TREATS,C0008489
C0039623,TREATS,C0412850
C0039623,TREATS,C0870602
C0032032,TREATS,C3887506
C0039629,TREATS,C0030193
C4489760,TREATS,C0033774
C0008197,TREATS,C0152030
C0057143,COEXISTS_WITH,C0043047
C0039644,DISRUPTS,C0683154
C0039644,INTERACTS_WITH,C0003232
C0039644,TREATS,C0340293
C0039644,TREATS,C0001261
C0039644,TREATS,C0003175
C0039644,TREATS,C0004623
C0039644,TREATS,C0004771
C0039644,TREATS,C0006035
C0039644,TREATS,C0006277
C0039644,TREATS,C0023067
C0039644,TREATS,C0013884
C0982310,TREATS,C0007947
C1095902,TREATS,C0008149
C0039644,TREATS,C0008354
C0039644,TREATS,C0009768
C0039644,TREATS,C0014834
C0039644,TREATS,C0015404
C0039644,TREATS,C0020541
C0039644,TREATS,C0018190
C0614088,TREATS,C0021311
C0039644,TREATS,C0024286
C0039644,TREATS,C0026809
C0039644,TREATS,C0024623
C0039644,TREATS,C0029076
C0039644,TREATS,C0341503
C0039644,TREATS,C0030705
C0039644,TREATS,C0031350
C0039644,TREATS,C0032285
C0039644,TREATS,C0017411
C0010523,TREATS,C0034362
C0039644,TREATS,C0034693
C0618111,TREATS,C0035021
C0039644,TREATS,C0030499
C0006700,TREATS,C0035597
C0039644,TREATS,C0021345
C4547455,TREATS,C0037199
C0039644,TREATS,C0023786
C0022419,TREATS,C0038395
C0085251,TREATS,C0039128
C0039644,TREATS,C0040592
C0039644,TREATS,C0342527
C0039644,TREATS,C0043388
C0039644,TREATS,C0079487
C4719452,TREATS,C0079488
C0039644,TREATS,C0149704
C0033798,TREATS,C0149966
C0039644,TREATS,C0153193
C0070563,TREATS,C0153195
C0015780,TREATS,C0153196
C0039644,TREATS,C0275652
C0039644,TREATS,C0275665
C0039644,TREATS,C0009319
C0039644,TREATS,C0017601
C0039644,TREATS,C0275982
C0039651,INHIBITS,C0079281
C0039651,TREATS,C0030705
C0039654,AUGMENTS,C0085080
C0039654,AUGMENTS,C0015283
C0039654,AUGMENTS,C0023516
C0039654,AUGMENTS,C0224522
C0039654,AUGMENTS,C0026473
C0039654,AUGMENTS,C0027950
C0039654,AUGMENTS,C0031715
C0031251,AUGMENTS,C0039194
C0039654,AUGMENTS,C0040649
C0039654,AUGMENTS,C0085416
C0039654,AUGMENTS,C0162524
C0028197,AUGMENTS,C0282549
C0039654,AUGMENTS,C1150572
C0039654,AUGMENTS,C1150833
C0039654,DISRUPTS,C0026751
C0000677,DISRUPTS,C1150572
C0039654,DISRUPTS,C1154413
C0039654,INHIBITS,C0033634
C0039654,INTERACTS_WITH,C0031586
C0039654,INTERACTS_WITH,C0033634
C0039654,STIMULATES,C0020281
C0027934,STIMULATES,C0029282
C0039654,STIMULATES,C0031670
C0039654,STIMULATES,C0060637
C0039654,STIMULATES,C0033634
C1568245,STIMULATES,C0033634|112476
C0039654,STIMULATES,C0086860
C0039654,STIMULATES,C0038836
C0039654,STIMULATES,C0059485
C0039654,STIMULATES,C0079904
C0039654,STIMULATES,C0596770
C0039654,STIMULATES,C0162772
C0039654,STIMULATES,C0165519
C0000379,STIMULATES,C0387583
C0031253,STIMULATES,C0752312
C0039654,STIMULATES,C0008356
C0008238,TREATS,C0026809
C0039663,COEXISTS_WITH,C0042866
C0039663,INTERACTS_WITH,C0006863
C0724658,INTERACTS_WITH,C0006864
C4726693,STIMULATES,C0054594
C0022322,TREATS,C0003123
C0039663,TREATS,C5205742
C0039663,TREATS,C0026809
C0039663,TREATS,C0027497
C0039663,TREATS,C0030705
C0039663,TREATS,C0939793
C0039663,TREATS,C0042963
C0039663,TREATS,C0856169
C0039667|1719,INTERACTS_WITH,C0025677
C0039705,DISRUPTS,C0007620
C0039705,DISRUPTS,C1140999
C0039705,INHIBITS,C0050078
C0039705,INHIBITS,C0037492
C1336014,INHIBITS,C0042525
C0039705,INTERACTS_WITH,C0037473
C0039705,INTERACTS_WITH,C0037492
