SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0038425,TREATS,C0577709
C0700478,TREATS,C0729524
C0038426,TREATS,C0006309
C0070709,TREATS,C0007947
C0038426,TREATS,C0014121
C0038426,TREATS,C0014836
C0038426,TREATS,C0018190
C0038426,TREATS,C0009782
C0038426,TREATS,C0026918
C0038426,TREATS,C0032064
C0038426,TREATS,C0033700
C0038426,TREATS,C0038395
C0038426,TREATS,C0041351
C0038426,TREATS,C0042029
C0038432,AUGMENTS,C0162638
C0038432,COEXISTS_WITH,C0036078
C0038432,STIMULATES,C1442864|23771
C0038432,TREATS,C0009404
C1653590,TREATS,C0011847
C0142791,TREATS,C0019829
C0038432,TREATS,C0025921
C3885614,TREATS,C0026809
C0038432,TREATS,C0030705
C0038432,TREATS,C0034693
C0038432,TREATS,C0034705
C0038432,TREATS,C0034715
C0038432,TREATS,C0024660
C0886883,TREATS,C1328479
C0038435,COEXISTS_WITH,C3850141
C0038435,COEXISTS_WITH,C0004096
C0038435,COEXISTS_WITH,C0009768
C0038435,COEXISTS_WITH,C1701940
C0038435,COEXISTS_WITH,C0008679
C0038435,COEXISTS_WITH,C0011847
C0038435,COEXISTS_WITH,C0011860
C0038435,COEXISTS_WITH,C0012634
C0038435,COEXISTS_WITH,C0018801
C0038435,COEXISTS_WITH,C0020538
C0038435,COEXISTS_WITH,C0021311
C0038435,COEXISTS_WITH,C0021368
C0038435,COEXISTS_WITH,C0032227
C0038435,COEXISTS_WITH,C0028754
C0038435,COEXISTS_WITH,C0004134
C0038435,COEXISTS_WITH,C0235329
C0038435,COEXISTS_WITH,C0086132
C0038435,COEXISTS_WITH,C0277785
C0038435,COEXISTS_WITH,C0524851
C0349588,COEXISTS_WITH,C0699748
C0038435,COEXISTS_WITH,C1457887
C0038435,COEXISTS_WITH,C5203670
C0038436,COEXISTS_WITH,C0237123
C0038436,COEXISTS_WITH,C0011581
C0038436,COEXISTS_WITH,C0012634
C0038436,COEXISTS_WITH,C0920253
C0853193,COEXISTS_WITH,C0043251
C0679466,COEXISTS_WITH,C5203670
C0038443,COEXISTS_WITH,C5203670
C0038454,ASSOCIATED_WITH,C0037211
C0038454,ASSOCIATED_WITH,C0162735
C0038454,COEXISTS_WITH,C0035258
C1301363,COEXISTS_WITH,C0004238
C0038454,COEXISTS_WITH,C0007282
C0038454,COEXISTS_WITH,C0011847
C0406526,COEXISTS_WITH,C0011860
C0038454,COEXISTS_WITH,C0012634
C0275842,COEXISTS_WITH,C0016522
C0038454,COEXISTS_WITH,C0020538
C0028734,COEXISTS_WITH,C0021308
C0038454,COEXISTS_WITH,C0027051
C0006060,COEXISTS_WITH,C0035648
C0038454,COEXISTS_WITH,C0221198
C0038454,COEXISTS_WITH,C0241863
C0038454,COEXISTS_WITH,C0497327
C0038454,COEXISTS_WITH,C0751956
C0038454,COEXISTS_WITH,C0549649
C0038454,COEXISTS_WITH,C0947637
C0038454,COEXISTS_WITH,C0948008
C0038454,COEXISTS_WITH,C5203670
C0038463,COEXISTS_WITH,C0085393
C0038492,TREATS,C0030705
C0038492,USES,C1524073
C0680398,USES,C0009653
C0038492,USES,C0023150
C0038492,USES,C0600596
C0038492,USES,C0972401
C0038493,TREATS,C0030705
C0679739,TREATS,C0030705
C0038581,AUGMENTS,C0079043
C0038585,ASSOCIATED_WITH,C0021368
C0038585,ASSOCIATED_WITH,C0030193
C0038585,ASSOCIATED_WITH,C0600467
C0038585,ASSOCIATED_WITH,C0699748
C0038585,AUGMENTS,C0013608
C0038585,INTERACTS_WITH,C0007634
C0038585,INTERACTS_WITH,C0598091
C0038585,INTERACTS_WITH,C0164209
C0038585,STIMULATES,C0007634
C0038585,STIMULATES,C0024880
C0038585,STIMULATES,C0027882
C0038585,STIMULATES,C0164209
C0038585,TREATS,C0700061
C0038585,TREATS,C0034693
C0038627,TREATS,C0008059
C0038627,TREATS,C0030705
C0038633,TREATS,C0013295
C0038633,TREATS,C0014868
C0038633,TREATS,C0017152
C0038633,TREATS,C0030705
C0038633,TREATS,C0032285
C0038633,TREATS,C0034693
C0038633,TREATS,C0242172
C0038633,TREATS,C0085580
C0038636,AUGMENTS,C0018270
C0038471,COEXISTS_WITH,C0017725
C0038636,COEXISTS_WITH,C0037494
C0038636,COEXISTS_WITH,C0043047
C0038636,COEXISTS_WITH,C0260055
C0038636,INTERACTS_WITH,C0014442
C0038636,INTERACTS_WITH,C0125988
C0038636,INTERACTS_WITH,C0038179
C0050393,INTERACTS_WITH,C0242209
C0038471,TREATS,C0034693
C0038638,TREATS,C0030705
C0038640,TREATS,C0018418
C0971892,TREATS,C0024236
C0038640,TREATS,C0030705
C0038640,TREATS,C0043210
C0038640,TREATS,C0398370
C4699604,COEXISTS_WITH,C0004936
C5194360,COEXISTS_WITH,C0005586
C0038661,COEXISTS_WITH,C0011581
C0233260,COEXISTS_WITH,C0012634
C0038661,COEXISTS_WITH,C0031212
C0038661,COEXISTS_WITH,C0001973
C0038661,COEXISTS_WITH,C1269683
C0038661,COEXISTS_WITH,C5203670
C0038663,COEXISTS_WITH,C0005586
C0038663,COEXISTS_WITH,C0011581
C0038663,COEXISTS_WITH,C0036341
C0038665,TREATS,C0001139
C0038665,TREATS,C0008311
C0076784,TREATS,C0014347
C0038665,TREATS,C0014836
C0038665,TREATS,C0022729
C0038665,TREATS,C0030705
C0038665,TREATS,C0033700
C0038665,TREATS,C0035468
C0038665,TREATS,C0027145
C0038665,TREATS,C0001175
C0038665,TREATS,C0341503
C0165603,TREATS,C1112209
C0008846,TREATS,C1263758
C0038665,TREATS,C0393639
C0038666,TREATS,C0600177
C0038670,TREATS,C0001144
C0038670,TREATS,C0002438
C0038670,TREATS,C1960925
C0038670,TREATS,C0022570
C0038670,TREATS,C0009770
C0038670,TREATS,C0271790
C0038670,TREATS,C0042373
C0038670,TREATS,C0152964
C0038670,TREATS,C0036508
C0038670,TREATS,C0040592
C0038670,TREATS,C0042164
C0038670,TREATS,C0042998
C0038670,TREATS,C0162627
C0038670,TREATS,C0423775
C4026874,TREATS,C0729587
C0038675,TREATS,C0004623
C0038675,TREATS,C0007947
C0063079,TREATS,C0008513
C0038675,TREATS,C0009324
C0038675,TREATS,C0014347
C0038675,TREATS,C0020502
C0038675,TREATS,C0025294
C0038675,TREATS,C0028242
C0038675,TREATS,C0029882
C0038675,TREATS,C5239544
C0038675,TREATS,C0037299
C0038675,TREATS,C0040558
C0038675,TREATS,C0040560
C0038675,TREATS,C0040592
C4741538,TREATS,C0042029
C0038675,TREATS,C0162526
C0282104,TREATS,C1720498
C0546860,TREATS,C0024535
C0038679,TREATS,C1535939
C0038687,TREATS,C0013371
C0038687,TREATS,C0042029
C0038687,TREATS,C0085423
C1701455,TREATS,C0085426
C1579393,TREATS,C0271429
C0038687,TREATS,C0039494
C0038687,TREATS,C2717865
C0038687,TREATS,C0577709
C0038687,TREATS,C0036323
C0038687,TREATS,C0729586
C0038689,COEXISTS_WITH,C0043047
C0063076,TREATS,C0004623
C0054480,TREATS,C0008153
C0038689,TREATS,C0009447
C1701455,TREATS,C0009770
C0038689,TREATS,C0013371
C0038689,TREATS,C0015652
C0038689,TREATS,C0026946
C0038689,TREATS,C0343886
C0038689,TREATS,C0033893
C0038689,TREATS,C0030705
C0038689,TREATS,C0033740
C0038689,TREATS,C0040558
C0038689,TREATS,C0042029
C0038689,TREATS,C0271429
C0038689,TREATS,C0520775
C0038689,TREATS,C0339263
C0038689,TREATS,C0577709
C0038689,TREATS,C0037928
C0038689,TREATS,C0878751
C0038689,TREATS,C0856695
C0038689,TREATS,C1535939
C0038702,TREATS,C0026269
C0038702,TREATS,C0751122
C0038710,TREATS,C0011608
C0058371,TREATS,C0030805
C0038710,TREATS,C0085652
C0038720,COEXISTS_WITH,C0043047
C0038722,TREATS,C0042267
C0038722,TREATS,C0042998
C0038722,TREATS,C0085423
C0038722,TREATS,C0085426
C0038734,COEXISTS_WITH,C0770226
C0038734,COEXISTS_WITH,C0033684
C0038734,COEXISTS_WITH,C0043047
C0038734,INHIBITS,C0014442
C0297666,INTERACTS_WITH,C0014442
C0038734,INTERACTS_WITH,C0031705
C0038734,INTERACTS_WITH,C0033684
C0038734,STIMULATES,C0014442
C0038734,STIMULATES,C0040549
C0038738,INHIBITS,C0014442
C0038739,INTERACTS_WITH,C0038774
C0038742,TREATS,C0037285
C0038742,TREATS,C0010068
C0038742,TREATS,C0238452
C0038742,TREATS,C0027051
C0038742,TREATS,C0268108
C0038742,TREATS,C0740394
C0038745,TREATS,C0004623
C0005903,TREATS,C0007947
C0038745,TREATS,C0917996
C0004259,TREATS,C0009770
C0038745,TREATS,C0024535
C0038745,TREATS,C0025294
C0038745,TREATS,C0026946
C0038745,TREATS,C0028242
C0060135,TREATS,C0029882
C0038745,TREATS,C0242172
C0038745,TREATS,C0040592
C0038745,TREATS,C0042029
C0038745,TREATS,C0080107
C0038745,TREATS,C0271429
C0038745,TREATS,C0024537
C0724554,TREATS,C1278807
C0038746,TREATS,C0004623
C3657824,TREATS,C0008149
C0038746,TREATS,C0010043
C0038746,TREATS,C0026946
C0038746,TREATS,C0038463
C0038746,TREATS,C0029882
C0038746,TREATS,C0033740
C0139449,TREATS,C0040592
C0038746,TREATS,C0013447
C0038746,TREATS,C0080107
C0038753,TREATS,C0034719
C0038760,COEXISTS_WITH,C1384115
C0036847,COEXISTS_WITH,C1550678
C0038760,INHIBITS,C0007028
C0038760,TREATS,C0030705
C0038760,TREATS,C0034693
C0038761,TREATS,C0023343
C0038766,AUGMENTS,C1256369
C0038766,TREATS,C0007959
C0038766,TREATS,C0006849
C0038766,TREATS,C0011860
C0038766,TREATS,C0020615
C0038766,TREATS,C0030705
C0038766,TREATS,C1275743
C0038774,COEXISTS_WITH,C0009131
C0038774,COEXISTS_WITH,C0033684
C0038774,COEXISTS_WITH,C0043047
C0038774,TREATS,C0001144
C1137427,TREATS,C0033860
C0038774,TREATS,C0035854
C0038774,TREATS,C0036508
C0038777,AUGMENTS,C0079043
C0038792,TREATS,C0003868
C0038792,TREATS,C0003873
C0038792,TREATS,C0006444
C0038792,TREATS,C0220981
C0038792,TREATS,C0029408
C0038792,TREATS,C0238607
C0038792,TREATS,C0032580
C0282213,TREATS,C0037011
C0038792,TREATS,C0038013
C0038792,TREATS,C0039503
C0038792,TREATS,C1568272
C0038803,INHIBITS,C0034798
C0038803,TREATS,C0030705
C2266966,TREATS,C0034693
C3660996,TREATS,C0036341
C0038818,PREVENTS,C0007114
C0038818,PREVENTS,C0038814
C0723796,ASSOCIATED_WITH,C0175677
C0038836,ASSOCIATED_WITH,C0699748
C0038836,AUGMENTS,C0007634
C0038836,AUGMENTS,C0027950
C0038836,AUGMENTS,C0162524
C0038836,AUGMENTS,C0162638
C0038836,COEXISTS_WITH,C0043317
C0038836,INHIBITS,C0010749
C0038836,INHIBITS,C0010754
C0038836,INHIBITS,C0028128
C0038836,INHIBITS,C0038838
C0303596,INTERACTS_WITH,C0020281
C0038836,INTERACTS_WITH,C0028128
C0038836,STIMULATES,C0039654
C1876229,ASSOCIATED_WITH,C0002736
C0038838,ASSOCIATED_WITH,C0012634
C3892863,ASSOCIATED_WITH,C0242606
C0038838,AUGMENTS,C0035298
C0038838,COEXISTS_WITH,C0000379
C0038838,COEXISTS_WITH,C0007367
C0038838,COEXISTS_WITH,C0024643
C0038838,COEXISTS_WITH,C4727763
C0038838,DISRUPTS,C1328948
C0038838,DISRUPTS,C0162524
C0038838,DISRUPTS,C0162638
C0038838,INHIBITS,C0000379
C0011701,INHIBITS,C0003402
C0038838,INHIBITS,C0007367
C0038838,INHIBITS,C0017817
C0038838,INHIBITS,C0771648
C0012888,INHIBITS,C0024643
C0038838,INHIBITS,C0108411
C0038838,INHIBITS,C0038836
C0991769,INHIBITS,C0162772
C0038838,INTERACTS_WITH,C0019120
C0038838,INTERACTS_WITH,C0007634
C0038838,INTERACTS_WITH,C0061008
C0038838,INTERACTS_WITH,C0038836
C0038838,INTERACTS_WITH,C0162772
C0678941,PREVENTS,C0035126
C0038838,PREVENTS,C0175677
C0038838,PREVENTS,C0242606
C0038838,PRODUCES,C0220578
C0038838,PRODUCES,C0028128
C0038838,PRODUCES,C0162772
C0038838,STIMULATES,C0061764
C0054020,STIMULATES,C0003402
C0010661,STIMULATES,C0007367
C0038838,STIMULATES,C0007634
C0038838,STIMULATES,C0020281
C0023825,STIMULATES,C0023775
C0038838,STIMULATES,C0086808
C0038838,STIMULATES,C0162772
C0038838,TREATS,C0205653
C1334477|6885,TREATS,C0009932
C0038838,TREATS,C0014834
C5234188,TREATS,C0026809
C0038838,TREATS,C0030705
C0038838,TREATS,C0034693
C0038838,TREATS,C0241863
C0038838,TREATS,C0242606
C0038842,TREATS,C0008059
C0038842,TREATS,C0030705
C0038845,COEXISTS_WITH,C0033421
C0281189,TREATS,C0008059
C0038847,TREATS,C0028296
C0038856,INTERACTS_WITH,C0553257
C0038856,INTERACTS_WITH,C0039194
C0038880,DISRUPTS,C0018270
C0038880,INHIBITS,C1366832|51761
C0038880,TREATS,C0030705
C0038880,TREATS,C0238061
C0038897,TREATS,C0030705
C1881945,TREATS,C0030705
C0038901,TREATS,C4048294
C0038901,TREATS,C0030705
C0038902,TREATS,C0029921
C0038902,TREATS,C0043210
C0038903,TREATS,C0259931
C0038904,TREATS,C0021294
C0038904,TREATS,C0030705
C0038910,TREATS,C5239544
C0038913,TREATS,C0029921
C0038941,COEXISTS_WITH,C0035648
C0038951,USES,C0026336
C0038951,USES,C0032520
C0038951,USES,C0087111
C0038951,USES,C0184047
C0038951,USES,C0543467
C0038951,USES,C0700589
C0009085,USES,C1139730
C0038951,USES,C1511790
C0038960,INTERACTS_WITH,C0596040
C0038968,TREATS,C0748064
C0038968,TREATS,C0332853
C0038969,TREATS,C0008100
C0038969,TREATS,C0012984
C0776981,TREATS,C0030705
C0181427,TREATS,C0032797
C0038969,TREATS,C0034693
C0180463,TREATS,C0332853
C1979875,USES,C0005978
C0038969,USES,C0024763
C0179302,USES,C0024940
C0080331,TREATS,C0450068
C0039038,TREATS,C0020458
C0039038,TREATS,C0020538
C0039038,TREATS,C0023976
C0039038,TREATS,C0030705
C0039038,TREATS,C0034703
C0039038,TREATS,C0410065
C0039038,USES,C0018318
C0039038,USES,C0085196
C0039040,USES,C0085196
C0039052,TREATS,C1516213
C0039082,ASSOCIATED_WITH,C0026882
C0039082,ASSOCIATED_WITH,C0206530
C0039082,COEXISTS_WITH,C0000768
C0039082,COEXISTS_WITH,C0002395
C0039082,COEXISTS_WITH,C0006826
C0039082,COEXISTS_WITH,C0020517
C0039082,COEXISTS_WITH,C0011581
C0039082,COEXISTS_WITH,C0012634
C0039082,COEXISTS_WITH,C0014544
C0039082,COEXISTS_WITH,C0004604
C0085423,COEXISTS_WITH,C0018801
C0039082,COEXISTS_WITH,C0020538
C0039082,COEXISTS_WITH,C0024141
C0029401,COEXISTS_WITH,C0026769
C0039082,COEXISTS_WITH,C0027651
C0039082,COEXISTS_WITH,C0028754
C0039082,COEXISTS_WITH,C0030567
C0039082,COEXISTS_WITH,C0036341
C0039082,COEXISTS_WITH,C0175677
C0039082,COEXISTS_WITH,C0277787
C0039082,COEXISTS_WITH,C0277785
C0039082,COEXISTS_WITH,C0311392
C0039082,COEXISTS_WITH,C0497327
C0039082,COEXISTS_WITH,C1457887
C0032046,COEXISTS_WITH,C5203670
C0039103,COEXISTS_WITH,C0003873
C0039103,COEXISTS_WITH,C0029408
C0039142,TREATS,C0030705
C0039142,USES,C0013227
C0039142,USES,C0017596
C0039144,COEXISTS_WITH,C0000768
C0039144,COEXISTS_WITH,C0036439
C0887899,INTERACTS_WITH,C0003241
C0039194,INTERACTS_WITH,C0003250
C0039194,INTERACTS_WITH,C0003315
C0039194,INTERACTS_WITH,C0028875
C0039194,INTERACTS_WITH,C0007634
C0039194,INTERACTS_WITH,C0011306
C0018894,INTERACTS_WITH,C0018894
C0022687,INTERACTS_WITH,C0021027
C0039194,INTERACTS_WITH,C0021740
C0022688,INTERACTS_WITH,C0021756
C0039194,INTERACTS_WITH,C0034818|3643
C0039194,INTERACTS_WITH,C0022567
C0039194,INTERACTS_WITH,C0022688
C0039194,INTERACTS_WITH,C0024264
C0039194,INTERACTS_WITH,C0024432
C0039194,INTERACTS_WITH,C0024518
C0039194,INTERACTS_WITH,C0026473
C0039194,INTERACTS_WITH,C0027950
C0039194,INTERACTS_WITH,C0030956
C0085236,INTERACTS_WITH,C0034788
C0039194,INTERACTS_WITH,C5706045
C0039194,INTERACTS_WITH,C0034790|6962
C0039194,INTERACTS_WITH,C0815004
C0039194,INTERACTS_WITH,C0039198
C0596508,INTERACTS_WITH,C0079189
C0039194,INTERACTS_WITH,C0085295
C0039194,INTERACTS_WITH,C0167627|959
C0039194,INTERACTS_WITH,C0225369
C0039194,INTERACTS_WITH,C0225336
C0039194,INTERACTS_WITH,C0242633
C0039194,INTERACTS_WITH,C0312737
C0206428,INTERACTS_WITH,C0334227
C0039194,INTERACTS_WITH,C0431085
C0039194,INTERACTS_WITH,C1332709|940
C0039194,INTERACTS_WITH,C1332714|920
C0039194,INTERACTS_WITH,C1367471|926
C0039194,INTERACTS_WITH,C1413206|930
C4082861,PRODUCES,C0003241
C0039194,PRODUCES,C0003320
C0039194,PRODUCES,C0004358
C0039194,PRODUCES,C0017337
C0039194,PRODUCES,C0017968
C4086010,PRODUCES,C0019630
C0039194,PRODUCES,C0021027
C0039194,PRODUCES,C0021740
C0005773,PRODUCES,C0021740|3458
C0039194,PRODUCES,C0021745
C0024156,PRODUCES,C0021747
C0039194,PRODUCES,C0021756
C0039194,PRODUCES,C0021756|3558
C0039194,PRODUCES,C0021757
C0039194,PRODUCES,C0021758
C0039194,PRODUCES,C0021758|3565
C0007635,PRODUCES,C0021759
C0039194,PRODUCES,C0021760
C0039194,PRODUCES,C0024297
C1171346,PRODUCES,C0033684
C0039194,PRODUCES,C0034788
C0039194,PRODUCES,C0080055|7157
C0039194,PRODUCES,C1318649
C0039194,PRODUCES,C0167627|100187907
C0039194,PRODUCES,C0035696
C0039194,PRODUCES,C0040690
C0039194,PRODUCES,C0041368
C0039194,PRODUCES,C0061878|3002
C0039194,PRODUCES,C0070410
C0039194,PRODUCES,C0079189
C0039194,PRODUCES,C0079460
C0039194,PRODUCES,C0079460|1437|3918
C0039194,PRODUCES,C0062503
C0225336,PRODUCES,C0085246
C0039194,PRODUCES,C0085247
C0039194,PRODUCES,C4731736
C0022686,PRODUCES,C0085424
C0039194,PRODUCES,C0108788
C0039194,PRODUCES,C0111208
C0039194,PRODUCES,C0534191
C0039194,PRODUCES,C0167627|959
C0039194,PRODUCES,C0214743
C0039194,PRODUCES,C0253023|356
C0039194,PRODUCES,C0285558|207
C0039194,PRODUCES,C1742862|1154
C0039194,PRODUCES,C0387687|1234
C0039194,PRODUCES,C0536201|2833
C0039194,PRODUCES,C0597357
C0039195,PRODUCES,C0733470|3439
C0039194,PRODUCES,C0812246|7124
C0039194,PRODUCES,C0961814
C0039194,PRODUCES,C0962190
C0039194,PRODUCES,C1101536|3559|3669
C0039194,PRODUCES,C1332709|940
C0039194,PRODUCES,C1332712|960
C0039194,PRODUCES,C1332714|920
C0039194,PRODUCES,C1367471|926
C0023602,PRODUCES,C1448177|7124
C0039194,PRODUCES,C0052451
C0039194,PRODUCES,C1519595
C0039194,PRODUCES,C3178814
C0039194,PRODUCES,C3539881|3439
C0039194,PRODUCES,C4039583
C0039195,INTERACTS_WITH,C0007634
C0039195,INTERACTS_WITH,C1511246
C0030281,INTERACTS_WITH,C0431085
C0039195,PRODUCES,C5446297
C5707881,INTERACTS_WITH,C0007634
C0039198,INTERACTS_WITH,C0039194
C0039198,PRODUCES,C0079189
C0017471,PRODUCES,C0085295
C0039215,PRODUCES,C0074926
C0682638,PRODUCES,C0021756
C0039215,PRODUCES,C0014366
C0039215,PRODUCES,C0772394
C0039215,PRODUCES,C0388911
C0039215,PRODUCES,C0812265|2065
C0039231,COEXISTS_WITH,C0743630
C0039241,TREATS,C0034693
C0039245,INHIBITS,C0001044
C0039245,TREATS,C0002395
C0039245,TREATS,C4304779
C0039245,TREATS,C0034693
C0039266,TREATS,C0004623
C0039267,TREATS,C0032227
C0039267,TREATS,C0403425
C0039286,AUGMENTS,C0596807
C0039286,AUGMENTS,C0034865
C0039286,DISRUPTS,C0013081
C0039286,DISRUPTS,C0019868
C0039286,DISRUPTS,C0596290
C0039286,DISRUPTS,C0598934
C0039286,INHIBITS,C0060369
C0039286,INHIBITS,C0034804
C0039286,INTERACTS_WITH,C0014912
C0039286,INTERACTS_WITH,C0243042
C0039286,INTERACTS_WITH,C0873024
C0039286,INTERACTS_WITH,C0034804
C0039286,PREVENTS,C0206695
C0039286,STIMULATES,C0014939
C0039286,TREATS,C0006142
C0039286,TREATS,C1519670
C0039286,TREATS,C0007103
C0039286,TREATS,C0007124
C0039286,TREATS,C0085109
C0039286,TREATS,C0018418
C0039286,TREATS,C0019204
C0039286,TREATS,C0026809
C2343849,TREATS,C0027627
C0039286,TREATS,C0027651
C0039286,TREATS,C0030297
C0039286,TREATS,C0030705
C0039286,TREATS,C0034013
C0039286,TREATS,C0034693
C0039286,TREATS,C0043210
C0039286,TREATS,C0278488
C0039286,TREATS,C0476089
C0085259,TREATS,C0678222
C0039286,TREATS,C0600139
C0025627,TREATS,C1134719
C0039286,TREATS,C1458155
C0039286,TREATS,C1562312
C0056387,TREATS,C2938924
C0039286,TREATS,C3163805
C1656013,USES,C0001551
C0039290,COEXISTS_WITH,C0017428
C0039290,COEXISTS_WITH,C0033413
C0039333,TREATS,C0001792
C0039333,TREATS,C0238598
C0039333,TREATS,C0027361
C0039333,TREATS,C0021355
C0039333,TREATS,C0030705
C0039333,TREATS,C0001818
C0039343,TREATS,C0175989
C0039343,USES,C0009378
C0039343,USES,C0014245
C0039350,INTERACTS_WITH,C0005390
C0039350,TREATS,C0018561
C0070317,TREATS,C0012984
C0039350,TREATS,C0026809
C0039350,TREATS,C0858354
C0052451,TREATS,C0034693
C0039446,COEXISTS_WITH,C0039445
C0039451,USES,C0021102
C0206816,TREATS,C0011581
C0039468,TREATS,C0021603
C3528000,TREATS,C0030319
C0039468,TREATS,C0476481
C0039483,COEXISTS_WITH,C0032533
C0039505,TREATS,C0008059
C0039505,TREATS,C0030705
C0039505,TREATS,C0263912
C0039505,TREATS,C5399759
C0039512,TREATS,C0023448
C0039512,TREATS,C0023449
C0039512,TREATS,C0024121
C0039512,TREATS,C0030705
C0039512,TREATS,C0262584
C0030557,TREATS,C0004096
C0039542,TREATS,C0006277
C0039542,TREATS,C0008059
C0039542,TREATS,C0013238
C0039542,TREATS,C0342826
C0039542,TREATS,C0238607
C2917435,TREATS,C0033774
C0039542,TREATS,C0025637
C0039542,TREATS,C0423234
C0050558,TREATS,C0347950
C0039543,TREATS,C0348868
C0039548,TREATS,C0008059
C0039548,TREATS,C0027361
C0039548,TREATS,C0748064
C0039561,COEXISTS_WITH,C0028910
C0039593,USES,C0585479
C0039593,USES,C0005971
C0039593,USES,C0005978
C0039593,USES,C0009813
C0039593,USES,C0012682
C0039593,USES,C0013778
C0039593,USES,C0020311
C0039593,USES,C0020944
C0039593,USES,C0810489
C0681867,USES,C0021107
C0039593,USES,C0024047
C0039593,USES,C0026336
C0039593,USES,C0026339
C0035363,USES,C0032042
C0039593,USES,C0032520
C0039593,USES,C0035028
C0039593,USES,C0035139
C0039593,USES,C1171175
C0039593,USES,C0040597
C0039593,USES,C0040861
C0039593,USES,C0042196
C0039593,USES,C0079318
C0039593,USES,C0087111
C0039593,USES,C0152054
C0302523,USES,C0162589
C0039593,USES,C0007703
C0039593,USES,C0162789
C0039593,USES,C0175721
C0039593,USES,C0175723
C2603343,USES,C0175730
C0039593,USES,C0179038
C0039593,USES,C0180153
C0039593,USES,C0180459
C0039593,USES,C0180572
C0039593,USES,C0180600
C0039593,USES,C0180748
C0039593,USES,C0181342
C0886519,USES,C0180859
C0039593,USES,C0180860
C0039593,USES,C0179412
C0242623,USES,C0181264
C0039593,USES,C0181427
C0039593,USES,C0181620
C0039593,USES,C0181904
C0039593,USES,C0182158
C0039593,USES,C0182315
C0039593,USES,C0182338
C0039593,USES,C0085283
C0033522,USES,C0182537
C0543472,USES,C0182555
C0039593,USES,C0011460
C0039593,USES,C0184114
C0039593,USES,C0493527
C0039593,USES,C0183427
C0681804,USES,C0183441
C0681814,USES,C0183754
C0039593,USES,C0183828
C0039593,USES,C0183894
C0206035,USES,C0183940
C0681797,USES,C0184069
C0039593,USES,C0179547
C0003048,USES,C0185115
C0039593,USES,C0242574
C0039593,USES,C0243077
C0039593,USES,C0179802
C1514544,USES,C0279023
C0039593,USES,C0281185
C0039593,USES,C0281187
C0039593,USES,C0282611
C0039593,USES,C0349707
C1096776,USES,C0392223
C0039593,USES,C0441509
C0039593,USES,C0444330
C0039593,USES,C0444664
C0039593,USES,C0450442
C0920472,USES,C0456171
C0206056,USES,C0491832
C0039593,USES,C0491941
C0039593,USES,C0543467
C0031928,USES,C0557033
C0039593,USES,C0565514
C0681939,USES,C0596352
C0039593,USES,C0599161
C0039593,USES,C0600528
C0039593,USES,C0600596
C0007328,USES,C0687640
C0150097,USES,C0700282
C0871881,USES,C0728940
C0681836,USES,C0740166
C0039593,USES,C0750122
C0039593,USES,C0752248
C0039593,USES,C0857127
C0039593,USES,C0441290
C0039593,USES,C0887842
C1518527,USES,C0887905
C0039593,USES,C0182088
C0039593,USES,C1139930
C0039593,USES,C0002422
C0039593,USES,C1261188
C0039593,USES,C1280903
C0039593,USES,C0002766
C0039593,USES,C1293130
C0039593,USES,C1511790
C0150097,USES,C1533685
C0039597,PRODUCES,C0039601
C0039600,TREATS,C5237199
C0039600,TREATS,C3163805
C0039601,ASSOCIATED_WITH,C0001807
C0039601,ASSOCIATED_WITH,C0007222
C0039601,ASSOCIATED_WITH,C0011860
C0039601,ASSOCIATED_WITH,C0012634
C0039601,ASSOCIATED_WITH,C0021655
C0039601,ASSOCIATED_WITH,C0587044
C0039601,ASSOCIATED_WITH,C0032460
C0724548,ASSOCIATED_WITH,C0242350
C0026259,ASSOCIATED_WITH,C0376358
C0039601,ASSOCIATED_WITH,C0010674
C0039601,ASSOCIATED_WITH,C1457887
C0039601,AUGMENTS,C0001807
C0039601,AUGMENTS,C0018270
C0039601,COEXISTS_WITH,C0014912
C0039601,DISRUPTS,C0032176
C0039601,INTERACTS_WITH,C0002844
C0039601,INTERACTS_WITH,C0002860
C0039601,INTERACTS_WITH,C0014912
C0039601,INTERACTS_WITH,C0014939
C0039601,INTERACTS_WITH,C5421356
C0039601,INTERACTS_WITH,C0034786|367
C0039601,INTERACTS_WITH,C0010536|5592
C0039601,INTERACTS_WITH,C0038148
C0079083,INTERACTS_WITH,C0038317
C0039601,STIMULATES,C0014912
C0304894,STIMULATES,C0023610
C0039601,STIMULATES,C0023610|2796
C2699808,STIMULATES,C1141639|1081|3342|93659
C0039601,TREATS,C0001675
C0939895,TREATS,C0006373
C0039601,TREATS,C0008059
C0036442,TREATS,C0009932
C0039601,TREATS,C0266617
C0039601,TREATS,C0011860
C0039601,TREATS,C0012984
C0039601,TREATS,C0033147
C0039601,TREATS,C0013018
C0028356,TREATS,C0020594
C0039601,TREATS,C0346974
C0772169,TREATS,C0020635
C3709933,TREATS,C0021359
C0039601,TREATS,C0022735
C0039601,TREATS,C0024400
C0039601,TREATS,C1305660
